361,353.726539886911,310,310
375,363.967543421558,306,304.625715498392
387,375.953630337783,302,300.112788106562
393,388.945789946932,298,296.531191145553
406,402.190048930451,294,293.953121846667
419,414.936785000797,293,292.453233797207
428,426.276821099386,293,292.107012638107
433,435.723706465155,294,292.99149075694
436,443.010110295834,296,295.184014588559
441,448.171980027848,298,298.554434544746
448,453.537283621997,300,301.775548481655
462,460.248164858233,301,304.272464396334
477,467.961555327234,303,306.279609506108
487,476.367739742659,304,307.999581477038
482,485.219419290485,307,309.606153015601
482,494.431959628984,310,311.257389099518
491,503.985350159237,313,313.087188609698
506,513.793368722988,316,315.209134253366
528,524.035931645805,321,317.623563462649
545,535.288350638899,323,320.157266274467
569,547.862430276918,326,322.735325666195
563,561.761489664394,329,325.421834645567
572,576.980308649529,331,328.288975403165
588,593.476472748106,333,331.426280415894
595,611.149302533669,336,334.937235582492
613,629.836604874512,341,338.931722508664
638,649.325915863,345,343.525135048265
663,668.487604175541,350,348.602760444624
697,686.225496585815,356,353.939449751632
720,702.236810359535,360,359.442532961141
731,716.588728494217,365,365.085311674271
741,729.344400132769,370,370.821560851363
741,740.564592170155,376,376.596942496037
737,750.273168955136,381,382.343553827273
738,758.519090115557,386,387.985620818195
764,765.396427216668,392,393.421583114527
781,771.242875184914,399,399.054737759917
776,776.277501632121,405,405.313630773812
784,780.537082080683,414,412.233908698225
789,784.081871920093,422,419.842304873397
788,786.986888685281,431,428.146155462014
779,789.343349728165,441,437.133111009964
791,791.248775775951,448,446.779583454454
794,792.794741031094,457,457.05151162375
793,794.040792468887,467,467.905263839083
789,794.798857177145,477,478.941317476908
803,795.089291158168,488,490.083482151425
806,794.943627636873,501,501.355610360812
809,794.337845190781,514,512.771831956418
805,793.183781043146,526,524.341590909744
804,791.297486146068,538,536.073148878217
799,788.352050731021,550,547.973366123303
789,783.826833007986,561,560.050254455951
775,777.282649337258,573,572.220170374826
759,769.737935000976,583,584.07761557916
766,761.649572724482,594,595.576122260465
750,753.335735731165,606,606.718518514588
737,745.101343960164,617,617.50077694291
733,737.297780503733,628,627.91074306193
728,730.256795415765,639,637.936113753913
716,724.384821978075,649,647.560933940002
717,720.177675166883,657,656.750355246353
717,718.404987824582,665,665.622062809629
725,719.975452740721,674,674.426111943432
728,724.938040409672,683,683.124706270435
739,733.034285957869,693,691.67543125166
740,743.682860909778,702,700.037735497476
758,755.969477466177,710,708.170914123979
774,768.669535630993,716,716.032801159265
767,780.386607949508,722,723.580252069054
765,789.832915552423,728,730.774491371976
782,795.968235502396,735,737.749823306211
784,799.775229331406,744,744.595935145814
790,802.986241787401,751,751.293825665397
808,807.182934094144,757,757.822310102857
822,813.702361149304,764,764.158517806422
834,823.529396843049,771,770.279436313488
853,837.149071738826,777,776.162781985531
876,854.520645385522,783,781.787982951618
866,875.252819195778,788,787.207675414513
887,899.6370779452,794,793.356069349691
902,927.589677376618,800,800.456968472353
952,958.759512962808,809,808.466883307809
989,992.73245615815,817,817.335525116982
1051,1029.09558312199,826,826.998932559754
1081,1067.63093186119,838,837.371682592057
1101,1108.2097630989,846,848.349554991481
1144,1150.83073141334,858,859.800841337689
1191,1195.14331838991,871,871.953975892857
1228,1240.53896691334,883,885.217648762328
1277,1286.7901975572,898,899.643351062181
1325,1333.80603621548,914,915.195792762239
1368,1381.51845959327,931,931.866580330557
1427,1429.874778794,950,949.651429337029
1473,1478.78737621207,968,968.551408380247
1549,1528.08596770978,989,988.634449000287
1587,1577.59550893712,1009,1009.98259464465
1649,1627.78079989232,1031,1031.95945275884
1695,1679.24896295402,1053,1053.90807509986
1733,1731.95743500116,1074,1075.98069052275
1783,1785.84720989458,1096,1098.33818436493
1805,1840.82927714516,1118,1121.1758942881
1857,1896.8760173369,1142,1144.6819535589
1936,1954.00378204604,1169,1169.05320047613
2019,2012.43314749113,1194,1194.52565366154
2065,2071.63221340618,1220,1221.11008097478
2160,2130.77645305619,1248,1248.73636612929
2176,2189.05665277258,1276,1277.27296615082
2248,2246.28470280055,1305,1306.68539519938
2299,2302.35832438478,1334,1336.9632892442
2354,2357.07778933959,1364,1368.09110608082
2428,2410.14487688356,1397,1400.03395632713
2461,2461.26137365797,1430,1432.75695060104
2490,2510.12357756003,1463,1466.21890975181
2533,2555.93242615951,1496,1499.84636144167
2581,2597.89196279712,1533,1533.17953339168
2641,2635.46083718112,1564,1566.07158032457
2694,2668.09769959097,1595,1598.37565696309
2692,2695.24157428586,1627,1629.94827092427
2738,2716.04373304767,1659,1660.75045730397
2688,2730.28810643148,1689,1690.77424503188
2738,2738.00318977641,1717,1719.99040558966
2724,2739.2174784793,1747,1748.36971045896
2712,2734.2490527406,1774,1775.89128811322
2695,2726.28199806581,1800,1802.55376294793
2685,2716.12555656218,1823,1828.16045258175
2690,2703.70193653644,1847,1852.47536768078
2696,2688.93334630842,1870,1875.26251891115
2682,2671.73963447677,1893,1896.2021330787
2661,2652.20238169205,1912,1914.71854939597
2621,2630.69407484931,1927,1930.98174993563
2581,2607.61070720668,1944,1945.27849054348
2557,2583.34827204703,1956,1957.89552706534
2523,2558.29647242517,1965,1969.11478373587
2534,2532.79634531546,1974,1979.03687683097
2470,2507.17389301584,1986,1987.56914101574
2445,2481.75597026535,1992,1994.61097719282
2438,2456.86943178408,1998,2000.06178626487
2450,2432.98069473386,2001,2003.75045720189
2412,2410.28172742388,2002,2005.54559415231
2384,2388.12411516328,2001,2005.64312772292
2340,2365.8185757552,1998,2004.26987985686
2284,2343.07503450593,1994,2001.59676668556
2254,2320.24020510512,1988,1997.55675485131
2235,2297.7034049147,1982,1992.06240840278
2214,2275.81609976785,1972,1985.02799211319
2203,2254.79185804827,1964,1976.37908157275
2164,2234.82586045521,1957,1966.04294914752
2151,2216.11328722393,1949,1953.94686720354
2168,2199.78297829925,1937,1940.34772620872
2155,2191.11531999993,1926,1927.07130516391
2149,2190.68622860527,1910,1914.43831891639
2155,2198.23123199277,1897,1902.48332129918
2172,2213.48586423914,1887,1891.24086614529
2195,2236.20176965449,1875,1880.74099570999
2229,2266.35148853738,1865,1870.99769750485
2247,2304.06748422063,1855,1862.03463604942
2297,2349.46731696325,1847,1853.88033011112
2362,2398.53667560124,1841,1846.71768557643
2403,2443.99806836057,1837,1840.86940709715
2475,2486.25987312102,1832,1836.40624098321
2535,2526.94130590033,1829,1833.35766432684
2540,2567.60495508484,1829,1831.73934401413
2558,2609.79519161693,1827,1831.56490250471
2605,2654.64366571402,1826,1832.84229819928
2682,2702.9704612569,1829,1835.57430318889
2740,2755.64263988167,1834,1839.76407808071
