281932,281932,142581,142581
282323,282314.008504244,143030,143017.688998009
282711,282695.2621947,143477,143453.956685227
283094,283075.749923675,143923,143889.760550725
283475,283455.460492921,144370,144325.058175846
283854,283834.372058383,144815,144759.807185186
284242,284212.442339492,145260,145193.965281434
284627,284589.668463749,145702,145627.490288799
285018,284966.050826059,146143,146060.340037402
285402,285341.589986367,146581,146492.472415138
285779,285716.286645569,147018,146923.845388702
286168,286090.141795624,147455,147354.417051574
286558,286463.156516643,147891,147784.145526302
286945,286835.331980936,148324,148212.988959634
287326,287206.672166285,148752,148640.905607699
287706,287577.188747704,149178,149067.853785965
288073,287946.881696494,149600,149493.791873465
288437,288315.749673383,150017,149918.678314036
288792,288683.791625932,150430,150342.4716169
289146,289051.006808472,150839,150765.130349124
289484,289417.3949395,151244,151186.613164932
289810,289782.955898684,151646,151606.878754619
290130,290147.689889945,152046,152025.885886181
290454,290511.5973662,152441,152443.593386178
290779,290874.679073481,152833,152859.960148408
291106,291236.936011701,153221,153274.945123314
291432,291598.369515356,153605,153688.507334877
291755,291958.991878816,153986,154100.595120724
292081,292318.817625859,154364,154511.154941218
292401,292677.842898599,154743,154920.152112441
292723,293036.063690546,155121,155327.552312689
293043,293393.476073434,155498,155733.321591894
293365,293750.076321163,155875,156137.426230044
293677,294105.860861115,156250,156539.836983773
293989,294460.826123714,156625,156940.550653034
294308,294814.968536212,156999,157339.537308319
294620,295168.284522431,157374,157736.760645358
294933,295520.770501797,157748,158132.184530314
295242,295872.422888834,158123,158525.773007817
295545,296223.238091149,158499,158917.490322354
295845,296573.212507522,158873,159307.300916439
296140,296922.342489873,159247,159695.169468108
296435,297270.624347415,159620,160081.060900522
296732,297618.054393395,159991,160464.940349628
297024,297964.62894569,160361,160846.773245557
297315,298310.344325037,160731,161226.525199983
297600,298655.196854243,161100,161604.162119173
297888,298999.182854751,161468,161979.650172163
298169,299342.298645377,161836,162352.955826526
298448,299684.540542128,162201,162724.045811593
298725,300025.904854638,162564,163092.887211468
298996,300366.387885958,162924,163459.447386545
299270,300705.9859308,163282,163823.69405392
299541,301044.695265501,163637,164185.59526196
299808,301382.512098209,163990,164545.119464666
300078,301719.432610307,164342,164902.23543483
300345,302055.452990557,164694,165256.912492195
300608,302390.569430021,165044,165609.120141325
300874,302724.778126892,165392,165958.828270049
301138,303058.075282591,165737,166306.007248369
301407,303390.457101389,166079,166650.62779222
301677,303721.919791029,166420,166992.66105682
301953,304052.459562644,166758,167332.078752314
302227,304382.072628537,167096,167668.852957411
302505,304710.75520373,167432,168002.955925277
302791,305038.503508086,167767,168334.360576778
303074,305365.313762246,168100,168663.040071102
303361,305691.18219063,168434,168988.967865286
303651,306016.105020632,168768,169312.117779029
303945,306340.078482565,169101,169632.46432835
304239,306663.098807572,169433,169949.982129427
304544,306985.162232405,169765,170264.646390342
304853,307306.264995635,170095,170576.432965305
305174,307626.403337343,170424,170885.317906206
305494,307945.57350212,170751,171191.27781431
305824,308263.771737118,171075,171494.289992738
306162,308580.9942905,171397,171794.332061678
306508,308897.237414366,171717,172091.382045522
306856,309212.497364064,172033,172385.418829132
307206,309526.770395708,172348,172676.421483494
307567,309840.052769895,172659,172964.36961946
307942,310152.340749439,172968,173249.242924124
308329,310463.630604517,173272,173531.022891779
308722,310773.918606403,173572,173809.691351343
309128,311083.201026368,173868,174085.230131735
309547,311391.47413577,174160,174357.621027909
309975,311698.734213109,174452,174626.845811924
310408,312004.977548776,174744,174892.88891617
310849,312310.20043421,175036,175155.735499834
311290,312614.399160851,175330,175415.370722103
311738,312917.57002014,175627,175671.779742162
312200,313219.709303514,175924,175924.947719199
312677,313520.813306205,176224,176174.859783287
313164,313820.878341769,176525,176421.503072484
313646,314119.900727894,176828,176664.866558071
314128,314417.876782186,177132,176904.939243019
314619,314714.802822252,177442,177141.710130299
315125,315010.675165698,177754,177375.168222882
315653,315306.192608421,178070,177605.886242584
316198,315610.057623067,178390,177841.076238017
316767,315925.092956405,178712,178083.041071571
317330,316251.586206136,179037,178331.974358635
317897,316589.824969958,179364,178588.069714598
318485,316940.096845571,179693,178851.520754849
319080,317302.689430674,180025,179122.521094778
319693,317677.890322967,180360,179401.264349774
320331,318065.987120149,180700,179687.944135226
320994,318467.267419919,181043,179982.754066523
321691,318882.018819977,181391,180285.887759055
322411,319310.528918023,181747,180597.538828211
323142,319753.085311755,182105,180917.900889381
323883,320209.975598874,182468,181247.167557953
324624,320681.487377078,182836,181585.532449317
325361,321167.908244066,183210,181933.189178862
326099,321669.52579754,183589,182290.331361977
326863,322186.627635197,183973,182657.152614051
327644,322719.501354737,184363,183033.846550475
328420,323268.434553859,184761,183420.606786637
329204,323833.714830264,185164,183817.626937926
329993,324415.62978165,185577,184225.100619732
330781,325014.467005717,185997,184643.221447443
331560,325630.514100164,186427,185072.18303645
332351,326264.05866269,186867,185512.179002141
333145,326915.388290996,187314,185963.402959906
333938,327584.79058278,187770,186426.048525134
334727,328272.309971169,188235,186900.142019622
335530,328977.461679374,188710,187385.346029287
336336,329700.318232952,189197,187881.706918447
337145,330440.991208139,189697,188389.297928049
337950,331199.592181167,190211,188908.192299041
338754,331976.23272827,190737,189438.463272369
339553,332771.024425683,191275,189980.18408898
340342,333584.078849639,191825,190533.427989821
341117,334415.507576373,192386,191098.268215839
341876,335265.422182117,192957,191674.778007982
342642,336133.934243106,193538,192263.030607195
343392,337021.155335574,194130,192863.099254427
344129,337927.197035755,194735,193475.057190623
344862,338852.170919882,195350,194098.977656731
345590,339796.188564189,195976,194734.933893698
346306,340759.361544911,196614,195382.999142471
347023,341741.801438281,197261,196043.246643997
347740,342743.619820532,197917,196715.749639223
348465,343764.9282679,198581,197400.581369095
349193,344805.838356617,199255,198097.815074561
349932,345866.461662918,199937,198807.523996568
350672,346946.909763037,200628,199529.781376062
351430,348047.294233207,201329,200264.660453991
352204,349167.726649662,202038,201012.234471302
352971,350308.318588636,202753,201772.576668941
353736,351469.181626363,203474,202545.760287856
354518,352650.427279436,204202,203331.858723754
355302,353852.161406173,204936,204130.983867235
356092,355074.519643406,205680,204943.253156314
356900,356317.65356956,206429,205768.760574158
357722,357581.714763061,207184,206607.600103933
358556,358866.850492935,207947,207459.865720578
359409,360173.197423644,208715,208325.655937504
360285,361500.899795126,209490,209205.073821548
361151,362850.102426545,210272,210098.222602663
362038,364220.952328196,211059,211005.20827274
362940,365613.599247331,211851,211926.139824957
363892,367028.197748866,212650,212861.130644255
364881,368464.90327595,213457,213810.294925579
365932,369923.872256488,214273,214773.747929169
367013,371405.264939494,215097,215751.6088198
368114,372909.24404694,215932,216743.99909151
369258,374435.974991138,216775,217751.042766612
370449,375985.624931509,217631,218772.865708987
371677,377558.364335381,218499,219809.596973133
372954,379154.364527034,219382,220861.366620032
374279,380773.802632508,220281,221928.310207299
375647,382416.857025462,221194,223010.564422628
377074,384083.705422317,222123,224108.265527388
378547,385774.530268751,223071,225221.554714741
380096,387489.520952449,224038,226350.579444639
381683,389228.867057116,225026,227495.487343492
383332,390992.758166458,226034,228656.426037708
385027,392781.386256457,227066,229833.545771934
386760,394594.947454989,228118,231027.001086455
388543,396433.642533908,229193,232236.951324984
