9265,9264.99872177835,16115,16115
9318,9317.17385733033,16153,16153.8322218361
9370,9369.70491397739,16191,16193.0867781601
9424,9422.66074673883,16230,16232.760870982
9478,9476.11359896649,16268,16272.8513135769
9531,9530.13594975858,16306,16313.3548873608
9585,9584.77822815813,16345,16354.268247443
9641,9640.13657030478,16384,16395.5876894662
9697,9696.35306201366,16424,16437.3094404929
9753,9753.58168372333,16464,16479.4294153985
9810,9811.9818127552,16505,16521.9433727287
9868,9871.71585458326,16547,16564.8469835702
9928,9932.95790323366,16590,16608.1356158588
9993,9995.8874003985,16634,16651.8045314939
10058,10060.6977550276,16679,16695.8487567716
10128,10127.609587157,16725,16740.2631828809
10200,10196.8227486515,16772,16785.0425215787
10272,10268.5140960826,16820,16830.1812745976
10345,10342.8665108941,16869,16875.6738290427
10422,10420.0755690615,16919,16921.5143524307
10499,10500.1748388382,16970,16967.7497542862
10576,10580.3475083741,17021,17015.3270179701
10655,10659.7865601911,17073,17064.59917149
10736,10738.7928643028,17125,17115.5805448064
10817,10817.6743279362,17178,17168.2848564153
10896,10896.7545121108,17231,17222.7255870694
10977,10976.2589617801,17285,17278.91546634
11057,11056.3394106246,17340,17336.8668940615
11140,11137.1314747979,17396,17396.5915561296
11221,11218.7789229573,17454,17458.1007266786
11305,11301.4364449036,17515,17521.4050209613
11390,11385.2671951708,17578,17586.5145020429
11474,11470.4386321295,17643,17653.4385805316
11558,11557.1199954805,17710,17722.1858529657
11646,11645.4754831585,17779,17792.7640777662
11734,11735.7478164684,17850,17865.1800992768
11826,11828.2507812992,17923,17939.4350112116
11922,11923.3053397174,17998,18015.542151312
12020,12021.2249830628,18075,18093.5203474027
12121,12122.3207484106,18155,18173.389501951
12224,12226.4994212258,18238,18255.0916368167
12331,12331.9853621615,18323,18338.2663172332
12439,12438.5814944636,18410,18422.8882995286
12546,12546.3078421632,18499,18508.9765025988
12654,12655.18925845,18589,18596.5516218716
12763,12765.251537876,18681,18685.636262464
12875,12876.4519221513,18774,18776.2550419348
12990,12988.6833942073,18869,18868.4347497667
13106,13101.8263227669,18965,18962.2043539542
13223,13215.7458542994,19063,19057.5958342969
13339,13330.2958210895,19164,19154.643299285
13454,13445.307492722,19267,19253.3843346765
13568,13560.5944042082,19372,19353.8586826202
13684,13675.9394377881,19479,19456.1091387732
13797,13791.1093288939,19587,19560.1806926542
13908,13905.8942035283,19696,19666.1217954119
14017,14020.1025370551,19805,19773.9725666368
14128,14132.8416295805,19915,19884.2008763413
14240,14244.4651163648,20025,19996.4822286777
14352,14355.9330920809,20135,20110.1113671509
14465,14468.2054571547,20245,20224.3830352657
14580,14582.2908805347,20355,20338.4748577026
14699,14698.2756709337,20465,20452.0251804288
14820,14815.7357035041,20575,20565.0204146477
14942,14934.2779604951,20685,20677.4480289025
15063,15053.5630353312,20794,20789.296915375
15183,15173.3133316775,20903,20900.5578804933
15303,15293.2770978861,21012,21011.2227425837
15423,15413.1976040138,21120,21121.2842086566
15543,15532.7986772599,21228,21230.7369776694
15663,15651.7957305732,21336,21339.5766729579
15782,15769.9008631854,21443,21447.8016735901
15896,15886.8278612077,21549,21555.4127108257
16010,16002.249205895,21655,21662.4128658599
16124,16115.7777668544,21761,21768.807900773
16235,16226.991366047,21867,21874.6028432075
16340,16335.4414650636,21973,21979.7879396456
16441,16440.686465772,22079,22084.3463643911
16543,16542.2877983125,22186,22188.2610392041
16644,16640.8325696787,22293,22291.8898992525
16743,16738.825802239,22401,22396.2617695171
